Genotipo	V01	V02	V03	V04	V05	V06	V07	V08	V09	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20
G1438	21.7515148383607	21.2979562796577	21.788870481076	20.2831853806669	21.2074277594277	21.3096495483926	20.3206715553795	20.6601175420588	21.3052101793218	20.2755010160308	20.3849853809922	19.6576196149955	20.0122387806871	19.3478131403273	20.1406523085628	20.4339764974531	20.9977140118974	20.3581076594009	20.3913529580588	22.4241929020602
G1439	22.0555822454576	21.1019271272915	20.9993838322729	21.5256489784042	20.3258906030644	21.7477487735077	20.8274478550519	21.7001741318307	21.7256534217606	21.2411699782082	20.1531640538954	19.6836831727291	19.0563000729802	21.9790951049445	21.0418960017465	19.028305933877	21.0816473578074	19.7945092673553	19.3616791057507	19.8160415108139
G1440	25.5427407384276	24.8917450021143	25.8491896250465	26.7834825276174	26.4191514273769	27.7181839727619	25.7569121360771	27.6086697287958	26.9247041017549	25.4746096749296	19.7491002129725	20.1787777696183	20.738132717773	19.8153755666526	21.3691300837975	19.1260016986282	20.3095480975298	18.8341673619742	19.3036832122514	19.1767513637236
G1441	20.8674170206617	21.1194485923782	20.6392821362228	19.9616954662057	20.8366635069007	19.9381858823997	21.771602834803	20.9403833204514	20.8958351331289	20.5024384018573	21.1948878464371	19.1191323739633	19.0903690740757	20.5137064270354	19.7336369991971	19.1553162194533	18.8212917405754	17.525112743493	18.1927520623736	19.4816278559076
G1442	14.1434551155688	17.6272507764028	16.8111455331624	16.1230290688917	14.9143267912234	15.0983681611357	16.7006286217342	16.7896764994218	16.2524888051057	16.63997239695	18.9086235322933	22.0307549331162	19.9016367863078	20.1324234888015	19.7832149625655	20.820846124296	21.5989504122123	21.4441584868287	20.6138515823253	20.9546077777439
G1443	21.1249394075647	19.8430906437986	22.6199361489316	19.5391887878112	20.0445530382556	20.484240022257	20.5145012828749	20.4949524719696	19.9771882056433	19.1119582809594	19.3765500896792	19.2208547007611	19.5136742214382	19.6756135104254	19.3200739305986	19.6004472024441	21.1029547555849	21.896467656411	20.1171491736669	20.0113420893757
G1444	18.884533074661	19.666857138406	19.4265045703074	19.8655588015255	19.7386849454307	18.5727352282422	19.3542529764036	19.8304848173066	20.4107253384344	19.8438615204294	21.4498942909404	20.6461683483008	19.9948957227495	19.2246908735921	20.4292403302367	20.9918423621008	20.8788224328396	18.0305718727542	19.0642838326195	19.6653517099886
G1445	16.6637749616009	15.7152801145371	14.5933007103507	14.9016511426162	17.3375583096964	16.5175227940466	14.6835277140084	17.0205676298615	16.3972265793099	15.4681278430743	19.7102372547426	17.8850269203348	18.6553205277716	21.1384481107616	21.5421186649043	21.0570478681059	20.3829894061351	18.894308747038	19.6640941526278	16.7271357491038
G1446	18.8954799184623	20.8165901618108	19.1278907010789	17.0855348982524	19.2408709778623	17.8508239578333	17.6680236155499	18.3450468410627	16.3618507267031	17.717731104826	19.420240910328	19.68915359661	20.6194850629021	20.4660503312395	20.4571682742143	18.0908572287258	21.5968162353468	19.5250777230017	21.4160680653951	19.9268125994774
G1447	21.8081001738118	21.424635475819	21.8986619141331	20.3310107612169	20.9138201554776	21.5148383394612	21.5784522586829	21.1819564401086	22.9826673795506	23.4106656509422	19.7262520323112	21.5982820164839	21.261375406523	20.6724977798727	18.7304094577864	20.9526513598693	19.3696412020467	18.6704187318686	19.5878692196861	19.5645982762476
G1448	21.6601863678151	20.2891711579467	22.2872073940377	21.97434251925	20.8812793228922	20.9353300609885	18.5070154755852	21.5114860031403	22.6275481698075	21.8351275140063	19.6040874529143	21.3998620314833	18.2475122699153	20.5593723350939	20.1576364511803	19.7743324497402	19.9533762570335	18.5876097349299	20.532258039559	20.8888913835328
G1449	21.8272524736601	21.084249331967	22.1098429576182	21.3132480089683	22.1067783593402	21.1846161752743	22.8077165877172	21.9057244418595	21.3169486636235	21.5821324766743	21.3592099881482	20.6387531825147	20.3909837644286	20.9672654791669	23.3739260838344	21.6407746231526	19.6413928045105	20.5605533594662	21.9621988359566	20.3204119357028
G1450	27.1516179239237	25.779507742725	25.0647031503355	27.3570564478617	25.2460843285119	23.6628386640744	25.226566564061	26.3320911029428	25.3902385931196	25.2232833597438	20.485289129778	20.9496686756488	20.9084887147251	19.8855690547318	20.3386499198077	20.6889576828369	20.1034140685379	20.8892098428327	19.9056005973569	19.7437609199643
G1451	15.6263507018337	13.928851262365	16.0004551314173	18.4582904027077	17.2953606031754	16.6202868450899	14.0614588035606	16.668269372352	17.5305262756269	17.6783264918626	20.0218508619158	20.3189114320623	19.3319931184903	19.5636081433022	19.704311410585	19.8713812225691	21.3617331092038	18.5317461119459	20.0229625999504	20.2845750583583
G1452	19.769545629631	19.5001289656268	20.2575332250591	19.0054105553947	19.9164605315154	19.3089333582642	19.9460387795862	20.3552840311898	20.5993224435697	19.8724045371739	19.5744182267803	21.3539855072363	18.9112785793718	20.7061391434183	20.4299147516808	22.5540877536129	21.102742726928	21.8216953586783	20.2592246614645	20.0668348955111
G1453	19.1133737809816	19.1443123873624	19.792023009931	19.6948819134115	18.736432412214	18.4645751176117	18.66890564144	19.2754628675279	18.3297848331752	19.347214873229	20.6915445487568	19.3007815760384	21.220662574657	19.4635372259928	20.0148422974826	20.2813991387023	19.4743297954927	20.3815140781605	19.4867585595952	19.4681940736917
G1454	15.3723562949626	17.8923884673787	15.916551935321	16.2824612056043	16.3449163278796	18.7508811461309	17.6463903039317	14.6075841362434	15.4119371049345	15.5645928013337	20.4856123194455	20.1159776019066	17.9747456853349	19.6003926037736	21.7455301157817	20.2907098877075	19.7032803651556	19.6430130897324	19.2107689489231	20.2105456936678
G1455	18.8919307566953	20.3668461023013	19.2983922913627	18.5294956955519	19.7020386233831	21.2129492816851	20.1001524518075	20.33034106225	20.4402298105473	19.5902797896539	18.5574601881245	20.6800892550303	19.8140701485279	19.2472646365958	18.0069613661759	19.304192972128	21.3581772278015	18.8501436779409	21.5523580920808	20.2287365941532
G1456	18.3827368154197	18.8043281014124	19.141254250642	19.918157284364	19.5229739745946	18.7598964767947	19.4556666535298	20.8670548107935	17.9322255636919	17.6355930757807	20.8211919925132	20.2575972393364	20.5247231533113	18.1014699348248	19.7326611738123	20.4489928118688	20.6594090472507	20.0432677703554	22.2724709020821	19.9227860688249
G1457	19.0257962059362	19.247438303905	19.0553170672095	18.9556734852362	19.183613688024	18.9739092677411	18.3544718988671	19.240051793202	18.3790266009899	18.8624976235383	20.8418345182132	20.2497482923565	21.6153154862583	20.2022625184956	19.8515725243055	18.245277275453	20.2404663762228	20.4263093631021	19.3444399052368	21.0166590322552
G1458	19.8953474215309	22.0058921526368	20.5524681742217	19.8621031854589	19.635476549682	19.1178760393361	18.9864906768099	20.5691872653114	20.8007471530227	19.9730934939173	21.7419569631841	21.4350507489822	19.9096369201282	19.2334291494973	21.3829895249721	20.263023042372	18.7160549127066	20.1962745485633	20.1103120423391	19.5426431495387
G1459	21.2120452917547	21.6911189065923	21.351031016514	22.1239432529022	23.5215595682957	22.2205801723508	21.8872058581329	22.1279609779955	21.9835554119794	24.0067188618824	19.4285414285398	20.8131919320158	20.1915675401683	19.9747030612921	20.7136218548839	20.0746556552364	20.1538343815357	21.0297208338949	21.5381893834462	21.3210443532019
G1460	21.4348775523389	21.7469098618928	18.6523386574659	18.1099050693207	19.3938489611809	18.5977263236507	17.92022294756	20.2042347332825	18.9902535316853	18.8784954144365	21.2462115124257	20.8862760496503	20.46822459232	18.5864793234086	21.1344954950304	20.0344629703323	20.6973068340158	19.1914719203696	19.6031647740635	19.0989924190525
G1461	21.8633203263736	21.766641418679	21.1419099804932	18.5404369212045	20.3012591365386	21.1789418722189	19.8301594142164	20.8405109900435	19.3012385206284	20.3271730847317	21.7213707906546	20.0186172813832	20.153797530135	22.1463429064402	19.9501819243637	22.1644500510856	19.7763596200305	20.6017314364652	20.2348281105469	20.0767126720131
G1462	15.8366452325359	14.3237695357057	13.9095059150613	15.7233972351169	15.3551812148844	14.3804651967772	16.5886118523503	14.3654494679629	16.6449400983743	14.7222563736314	19.3001977361612	19.7189902940137	19.6335762333262	19.5150389294533	20.1229619248117	21.4149958765218	20.6939093333441	20.1754661383008	19.0295486726167	19.5265723534309
G1463	17.226008630213	17.5878007768285	19.4764711309186	21.2628034001812	18.5241365074305	19.1889503715265	19.4915758577363	19.7010443888123	18.8295394904141	21.4317673123109	18.8848060425619	21.4499473112641	21.0076899871521	17.4349613317281	20.7761966316252	19.8726934575774	19.6026589853726	21.1021343148718	19.9857857982878	19.8770141791886
G1464	20.2935606499501	19.2569345730464	18.8341197883367	19.4001355486221	19.3927188694682	19.9614453194143	16.9508448844097	21.0291687358997	18.9083451541756	20.3806752478466	18.1356889159085	19.2878946211111	18.6469422434516	19.8855441519192	19.7928863547064	19.8650693524006	19.7629414391282	19.2613183218708	18.5854120740241	19.0716308028694
G1465	17.1095239876981	18.6513877826112	18.110904526453	18.2172597438513	17.4298793732289	17.3398159211366	17.1330319386596	18.1166413442293	19.3344360021038	16.0746853015718	19.6336346445774	18.9018014171089	20.5880725224251	22.151675329164	21.0596428199246	21.2355834792361	21.0046663787749	19.7564827311669	19.2586278497032	19.328876427887
G1466	21.4811183071521	20.3527439565474	21.4460084345969	19.4895917318797	21.5958361946778	21.8640847542433	20.9556515991514	20.2005766849631	19.7373590835306	19.7695700522998	20.9283848822561	19.1984278490687	20.814181995107	21.9797399313254	20.7427033048184	19.6540136059376	21.8503099217439	20.510820478082	19.099775866261	19.0311955775337
G1467	20.1542189809416	20.0688928702125	19.9857644950046	19.361042141892	18.5996426595063	20.4638124244404	20.1783745557716	19.4001555143697	19.3491415322872	19.8363902192697	20.8823404295034	19.43439202956	20.4761093054776	20.0812365466467	18.7898773818959	21.85004720433	20.646684982617	21.6369653517267	20.4899654300218	18.4400847506876
G1468	24.2324947371255	26.4320123554664	27.44446139524	24.0745246229873	23.8312821910786	25.3708500584448	26.5646805764913	27.1027695427411	24.9570390387559	26.8223269970704	19.4049821782636	20.7008302441114	20.1199598480598	19.9397815024362	20.1883064553625	19.393026516889	21.0422638171237	19.4337115197355	20.153636066738	20.1049738387916
G1469	16.3714529185992	15.7692797216828	16.9481395198344	16.5330583349275	17.0981677006995	18.3854434380925	15.8041230680339	17.4216824584019	17.224403397725	17.133362155441	19.868634090718	16.7006151366436	19.918036450086	20.5373639870262	21.059229230871	18.3678536814406	19.8145520624064	19.8648428870569	18.827618907577	19.216287459804
G1470	18.5160975886443	17.6837962124686	18.1469606212626	19.677270145004	20.1236004347307	18.6748040423811	17.1764631436859	18.7280463912302	18.7987021353197	18.0755013622121	19.5639600343708	19.9729015368409	20.7314386892756	20.5319537327922	19.10103708708	19.550710724672	20.1674391649438	21.2439376162413	20.8030403116975	20.7937733231909
G1471	20.4446047665001	21.3954131775	18.9753456912846	20.1809301457161	19.5534182279038	21.7939127131796	18.4381926619331	20.9107472875109	19.8709994264149	19.1196099693259	20.3330441262734	22.4654671527273	20.2829124180863	20.6899245937966	20.1066316308806	19.6056424476929	20.0751866758833	20.3638011541286	22.1716283621649	20.5592803832722
G1472	19.362888529729	18.8124498638386	19.1036348299024	20.2034792861028	19.0475577600474	21.9693051276282	18.9912444770323	22.1876303477195	20.4467020323249	19.007114274045	19.7317610969928	19.6836767211599	20.8942859849542	20.3148238909307	21.064270536444	19.3489068517519	20.0057014178719	19.6337841478761	21.3673591257738	19.4736413735666
G1473	16.9491841651187	19.1981284992357	18.4631145137737	17.0072803443376	17.2890201111501	18.5748644274447	18.0557180938975	18.5708297959499	17.8565986288465	17.7647868098056	19.2884743461901	19.1057024494256	18.6016377476128	20.4829244244991	21.1616633864019	20.6830043931992	19.9560532094185	20.2942174204331	20.0777325533766	19.2541694333636
G1474	23.4393353821459	22.5377696901557	22.983557369104	21.8283285639058	24.4105383991575	24.0379328422827	24.7365517083731	25.0561757937307	23.247999794415	23.5148861984786	19.6904173754143	20.5292593711909	18.8346142193031	18.2146155023168	21.5321169363501	21.2203140628076	20.6358751904752	20.6604206859091	20.4357811186491	18.3874755606047
G1475	18.8516399288982	20.6088374501973	18.4338347130154	19.8056940412413	21.3572044168093	20.6332502594243	20.1503768231716	20.1747385207435	18.7370189617073	21.6866503405802	18.4738666931656	21.2937195896887	19.5357524383597	20.4585825691634	19.6895063693203	20.7984039899115	22.1888331738824	18.7503240705823	19.8665735810273	20.7250489693693
G1476	19.8924182456288	18.8433955641658	20.604901225441	20.2111913920707	20.0800122128487	18.1842033983141	20.1803325329248	20.7886509907805	19.9576350535906	22.0776540280156	21.6520708022048	19.3697669870001	20.0600230864936	19.3359275537599	20.4024840943437	18.4595678457616	19.5919494341875	19.2187030333399	20.2883349594406	21.3724096669585
G1477	23.0046996837774	23.7046766592543	24.2851525891547	23.2283599339118	22.6344986589231	21.570214444025	22.4433834350992	20.9592262377319	23.4113546265178	22.802611331007	20.0860383295714	20.5263058173892	19.4745675834704	19.3216899536959	20.757615754712	19.8511287035013	20.6577563127507	21.8057723637993	19.3053372634394	19.2997759318662
G1478	19.1951418836742	17.6984860461462	18.1422359177461	19.1978567247765	19.5813595743391	19.713758686883	18.9939588431616	19.4124601723136	21.0011810909493	19.5340937027486	18.5915035494204	19.312319157996	19.5090151378612	20.7967721068531	19.7389443640089	19.2448344548909	20.6750606381878	20.7148689276439	21.2861872905294	19.637671096791
G1479	16.9810570352356	13.5947152976415	15.8716800323929	15.2638691099512	15.333032673999	14.1931537455518	16.1531548355381	12.0591520859273	11.8088329664196	13.740498147882	19.9798152551222	18.8914794496782	18.7603234448456	19.8681084638263	20.4681545229458	18.3314527046091	21.4460327676839	20.3668445957169	19.6055481768148	21.0670889392462
G1480	19.5008081378067	20.6898284713108	19.2170613290429	20.2068246916275	20.1212810884587	21.6412683756976	19.1451810490201	20.342911298539	18.9199889224627	19.380765894633	19.9823542219219	19.3184144876565	19.7277294553959	20.070739197728	19.7677788125905	19.5397719719184	22.0086944879026	19.2962454167785	19.4200081136431	19.4573124882257
G1481	19.4693464500256	21.4826073626967	24.3172701739332	19.6805025267059	21.8685371090578	21.7621937768278	20.538812583991	21.5175407004194	20.1183232161358	22.5458295248671	21.837639759116	21.7085694559103	19.7109487729525	19.1973660543952	19.4344551170701	21.740228696569	20.8920991713057	19.9663642586146	20.7120519177798	18.5883765380932
G1482	15.8903035470415	15.6477524707704	14.9672813198707	16.5572139109197	16.8860779236349	15.93000415936	16.0895588661466	15.7567414060859	15.9994084088657	15.5505581104622	18.8213244531016	20.2321177376084	18.9744163546613	19.8371035983312	20.2821581091636	21.0670186716192	19.7535992994161	21.1483202422325	19.6371025967083	20.5134252725971
G1483	18.9353178015255	21.1924553781844	21.5244964338592	20.8944766566116	20.8405879600812	19.9726439838033	19.5657821541155	20.9010956869891	21.8449479755493	18.4309500045629	20.234055361275	19.790559462676	19.5662903713995	21.3049168884076	20.8396431018683	18.6384058416574	21.7943301635046	18.1220320085911	20.8591178178709	19.2300147253652
G1484	23.3979118924679	19.8959698570986	21.8299703962928	19.857316501572	21.373136770336	21.9511927698213	20.1419517296676	22.4654151714371	19.9714247898776	23.0926977433561	19.0702135933202	18.1158084628777	19.3972367936196	22.3516647748336	18.1711242026405	19.8577887287689	19.3001402919528	18.6717196392166	19.9901327292511	20.1273743483929
G1485	19.7568045921954	20.6331819508291	20.392650868184	20.2519844886935	17.8453879473506	21.1326294889839	19.4614169091383	18.1383376817398	19.9869997422452	20.7480186731609	19.0009677154011	21.1045159149881	20.1076752180643	19.7739685796275	20.485800135256	20.017939146644	19.8146771622482	19.4195411927019	19.30236231045	19.3838517169626
G1486	23.5493054852364	23.9711256359403	23.0865296231649	23.660699648091	22.2831798865877	23.4354931931556	22.5675025667802	22.5047055510897	24.883884125976	22.6887025694243	20.2540742973231	20.1480183247627	21.3692109088238	20.5324031119361	19.1821819718601	20.3902558823546	20.8239563853913	16.5191831082155	19.7055569573869	19.9555951642552
G1487	20.4707049907275	22.5696097750965	21.9437823362065	20.8191562038922	19.5242630526591	22.0940891113656	21.29851126311	20.5419965171351	21.5539408202337	20.8881235060493	21.37745665355	19.9889899463863	20.1947621943991	20.3553697425326	20.1162409714725	20.2197966305438	20.640262244242	20.2016804337544	18.9633530889668	20.1427756752491
G1488	17.5449904254437	17.6756452409112	19.5205946671131	16.9361383848985	18.890530370762	19.7079528857367	17.9692731941744	18.7839405778707	18.1221045850808	18.6756470172202	19.8652210024595	20.1810283877583	17.7088153263031	20.27295511061	20.3018195259262	21.0881188856988	21.2935752454963	21.1097105216224	19.6309997158847	18.9609012750525
G1489	17.606064624732	19.2958350962946	15.5121353076642	17.8248583287006	17.9370550578817	17.622990503479	18.302241011858	19.568779038999	15.976525957004	17.0805130928702	21.4596740878945	17.981464300532	19.8868549350572	19.8689999438432	19.3090132244892	20.6232429833145	18.53108660272	19.0330718764405	19.002858936944	20.8610979703511
G1490	13.7944088712776	16.0864656349047	15.4095560902364	16.0956138189632	16.1358671315263	17.5227071365336	17.0149256559256	16.152243490322	15.5099270671611	16.7470243786331	21.1148102733611	21.3382190177856	19.6990474570698	19.7747488843342	18.61432212287	19.4611303357031	19.7211932164442	20.3172614746538	19.6052472723284	20.9190872760808
G1491	20.7112524643419	19.5900405884377	20.2248850442677	20.5083270680955	20.2988168980828	19.958793969475	20.0403813209532	20.1080309648254	20.3970336399985	20.2533630294252	18.2936206812402	20.9540526899789	19.0068203324772	18.6214717763979	20.1720806996973	20.0020545771014	18.8805139510891	18.9134147339225	21.571212534982	20.1818981302649
G1492	18.2533957780849	17.9234182377409	18.0325776189122	19.6900477459373	17.3462156221623	16.3092489564258	17.3521167360296	16.3515925860524	18.5998805105856	18.364295079094	19.2338174373068	19.1214605924137	19.3854360978583	18.9137034261374	20.208045885707	19.8583149551513	20.5305272113553	21.0908477416845	21.2980249757112	21.1241653605948
G1493	17.6812278674226	17.1285457466773	17.2329600286431	18.2431001336875	18.9916683986106	18.6853825499414	17.8241594961657	17.6500095114472	16.8470331884084	18.7111740024293	20.3682211599096	18.3986184835618	19.1506197291976	17.5429420603953	20.505104208027	18.3233107561755	19.8678494266193	19.4339799599743	21.3378871325056	20.9619693624564
G1494	23.3355208291574	22.867786442011	23.0872509914263	22.3004613776789	21.9054642789445	24.6827431198545	23.4666850398364	23.5882193688639	22.5702149745558	22.7040422926555	20.2558239867436	19.8265184325573	20.8367272437578	19.3616839881784	18.1561236877319	19.5672787576623	19.6920750979432	19.1978621607277	20.8662905770281	19.0366867877664
G1495	23.5184278012233	22.8182921109847	22.1413058494827	23.2814369002514	24.7422970378655	24.8503720138339	24.0547417042776	23.9831426767394	23.645711854985	24.7348900795742	19.9710828015715	20.5892301875928	20.4287225061012	18.572874644066	20.0745410233351	22.3272287020571	18.9303326505719	21.5833933865543	19.6046833276164	20.5333122902524
G1496	18.9156625966953	19.4899674071872	18.912497088724	20.4781033969682	18.3745255073367	19.4586396755619	20.07187680732	19.3461245918417	16.8024705825875	19.0173667985346	19.792049357987	19.2508889878836	18.6210484656177	19.3602102741849	20.4194388739776	20.0450609128562	20.6092489054767	18.797466650407	20.3999989278016	19.9397098327791
G1497	19.9430200009782	20.4248822432149	18.548476463786	19.3645220342225	19.9151295419078	18.8020269287043	18.3788878903528	18.9401003027575	19.0742948779069	20.490614723677	19.8932218347475	20.9031028693902	19.2176536141976	20.7613521873527	19.8391707746809	19.3301009068733	19.9000963832167	19.4527024797675	20.6376879027321	19.4999988235973
G1498	21.2917032855732	20.9957292854626	21.618744476422	24.4440459900797	21.2629717022751	21.5352609517404	22.882972050788	22.6682421918543	21.7705099080135	22.2230383061004	19.361689613132	20.2888212320881	21.3590992154327	18.3791480457579	21.6200658047503	18.7321370801277	19.5903489920372	19.5367254612248	19.463030620532	21.1968927908991
G1499	22.5771455959704	23.3013275013383	22.9593173606216	21.0022561256659	23.5853717226936	22.0710927578142	24.2371386614082	22.0351789733265	22.8669613240493	24.7327506740905	19.0190995050216	20.7623510308221	20.7228952126582	19.1398860383791	19.7953032344362	20.8313472555275	22.1907415959802	20.7372474112216	19.2593298054523	20.5959379558143
G1500	19.7218401912862	20.7654638176405	19.2598918165973	18.566148225801	20.2203246866162	20.3402495683664	21.0239565071954	18.4919036490958	20.7613309508983	21.6015460498992	20.3621846209303	20.3194917863418	19.9276150828445	19.0603529799154	19.7299997276492	20.4792308830009	20.6523079217859	20.3557538003196	19.2265985351088	19.7681842904291
G1501	20.6914979459102	21.5215313788277	20.3105655530207	19.2064033623638	21.3423956778995	21.3868403027881	19.1619620701285	20.0175403912198	20.732799450902	20.6969820429947	20.3681314140793	19.5030183227154	19.0254006802601	20.8308208201947	20.2402535125299	20.4830555133365	18.5169592358871	20.2936747718381	20.7792849836195	19.1430706852283
G1502	18.7149476103278	19.4325363730354	19.5969470995681	21.595239034984	21.4680093514568	18.6667496031615	21.271062231343	21.6566131469258	21.7036229732564	20.9892969613394	20.0292389687434	19.4677177126247	20.4900290828202	19.8021229979753	19.7521256845333	20.4401885284979	20.5575998113135	20.3526227110954	18.6366681721901	20.5225895786142
G1503	21.1467782978809	22.4817339228698	21.1099128053081	22.1785691577526	21.2105036440571	21.6074678369731	21.9940978069662	19.8100635020194	22.49336960678	21.8928985610125	19.0102813306843	19.7289288126581	20.4691604925871	21.346527585479	19.0799681761074	18.9928629581512	20.3386048812224	20.4721418213536	20.5155262595022	20.9277114736181
G1504	21.8912794511873	20.9920292701624	19.1974041700041	21.7377933971616	22.9640206675515	21.7596803958607	18.9397600813837	24.3129871397043	22.6362218823733	21.3704192635109	19.7057877813123	20.084910907076	19.1460780475388	19.1960594234989	22.1799498734834	19.8593437428046	19.8820097639554	19.5435311609572	19.1443899098327	21.6973323712129
G1505	16.4341909555437	17.1830569128766	16.0093516563396	18.824245594864	16.4123340829514	16.2244968626702	17.9351894039696	18.2334083757302	17.7510546927236	16.9502773515951	18.5416400558024	20.4782219461684	21.8979648292659	20.4675464969522	21.3099289305538	19.0378095540957	17.6216991314601	20.4929671493991	18.9309805341413	19.5087738589689
G1506	19.9410233140191	19.7932469781039	18.7422695201696	20.1728906823934	20.1756358203236	20.8015402667641	21.0265759324178	20.4605048808772	20.3890978008725	20.0685299451578	20.5851992432441	20.248461175201	22.5875954383777	19.9676781982271	20.3929653073248	18.7465602742254	18.5478227690894	19.7704704109854	19.6453487435116	20.7113408293725
G1507	16.7623162156904	17.9703902081924	17.6063669046504	16.8139674035475	16.9835057156845	17.0280218850886	17.3060301760142	16.0277046147122	17.1486231499921	15.3288354011585	20.9513892444957	19.6373303035618	20.7825929785512	19.8878518675167	19.3452202092877	21.1315954865854	20.0894243856276	19.4642207980506	18.3199679149183	18.2588213381083
G1508	16.8490059678023	17.4008107185953	15.5070074237772	16.169018012614	16.5999966519614	17.6774319377205	17.4130811721281	17.4269994076821	16.6420294609646	15.5006254739517	19.4426165043164	21.0210009453206	21.1194248328456	19.869564502548	20.7405120270457	18.2429494812845	20.7607499953769	20.509795806048	19.6500763758395	18.1831528918706
G1509	22.6975830677675	21.6354841029791	21.8774125511802	21.596138874127	22.942207163247	24.1436405076643	23.2870023036817	21.5474989887864	22.0150112239815	23.253069915442	18.2271246512429	19.2256751240709	19.3058975389994	20.4961948155735	20.2806690260184	19.9832681560348	19.4288442012181	19.7484319949939	20.3685482138529	20.4624931129692
G1510	15.8016859653119	13.607457175595	16.6148897735126	15.136160546487	16.0632003982083	14.5548739119078	17.0739673604471	13.8623223629663	15.4943119628001	14.981633261605	20.5964083886077	20.855243200903	21.1455157893372	19.0416588275283	18.381543316956	20.675488357236	19.4884055756725	17.6867557177381	20.8759449591489	18.219198225718
G1511	17.7716822693135	17.3970511373191	17.218373153445	18.4571049639185	19.3572888527878	17.682747742718	16.5480497409543	17.0793985370583	16.996387085545	15.1945340145245	18.4393961810401	19.4590180304511	21.1825494215811	19.9552434290769	18.7704106780092	18.7187725834206	20.1460329404486	21.4494700527722	20.0513271349116	22.4011516316405
G1512	20.9709424708252	19.8070448187162	19.5546672578003	19.9239931112718	22.3497589123086	20.441766140337	20.0792995552852	19.1319930881804	19.0856708059999	19.6842608675253	20.2788536054676	18.0411107608845	20.5833847865681	19.2977294262606	20.0836356069524	19.832581027329	20.8470879988893	20.7473175915256	19.6064644625068	22.0129855681945
G1513	19.4026918378308	20.916039765732	20.879362463608	21.3647284321804	19.1725206936593	19.5083357603094	21.39181405405	19.8331246511076	20.4335768316214	21.0897655845196	21.719239341924	18.3116156827694	21.3148373967338	21.2247635148274	19.9058895861309	20.5836363111165	19.229773582755	20.8257616802367	21.0813634079143	18.8542372058434
G1514	17.8578505301465	18.7074921839335	18.9366575258705	20.1788945596395	19.0183320426552	18.822867063105	16.7850715027432	17.5013157528303	20.5884501600251	16.5956451476188	20.195431421671	20.07753830216	19.7769622308125	19.0518922373291	19.7556126238484	21.2585273050911	18.7198374580239	18.960099429033	19.0778512561873	19.1323300296561
G1515	23.3113663806131	23.6789416313446	22.9118135252657	24.1411065670652	26.2979187592272	24.4773622840872	24.5776239793585	23.573254512269	23.054131949665	27.0195776573943	18.9274607789415	21.0541129283098	19.7477430176131	19.2872263498775	19.4340128294787	19.0033986951843	19.6062107055873	19.7196870858034	21.4633125242385	21.245378004422
G1516	16.6913509402478	20.885300695407	18.6513465319297	18.6223286466417	18.1721583409377	17.9669861648608	19.6285714608714	19.8534534253739	19.4304276028046	19.102339437481	19.0752890419325	18.4048135437072	19.9457766423064	19.318730526688	18.8246917188343	20.9225640656048	19.5036121281983	20.0149619041923	19.1842378276489	20.3182009105535
G1517	26.1539435377052	26.7065220719943	26.1853786910859	26.9012299381669	27.0629580206949	26.5564440229134	26.3551881457408	25.5893583146931	28.2884154880909	26.6706431361897	21.8697851274087	17.7523792708412	19.6098332436986	20.5471603555706	20.4919459621623	20.3175776049933	20.4324393121804	19.0693108451901	18.216129153511	20.6554281860554
G1518	20.754977392306	19.7823792159008	20.4948864581275	20.9323482497053	21.2223270155582	17.7805005750067	19.2794994500559	19.9822402158427	19.2814094244672	20.1494712420191	19.0319934612011	19.3238255357741	20.29808778467	19.8830112881596	20.357831767149	18.6247640231795	19.6036965055109	19.1713962884353	19.7021722720066	19.5357583066284
G1519	22.4047217479713	20.9325562643528	19.6368579285138	21.2643440376197	21.5920777973481	20.8398167767933	21.5327431959465	21.9135809783361	22.8840194219298	20.5953403690669	21.8626234825491	19.9606522798492	21.5892527744705	19.3020414735527	19.6761876309344	19.8369790769026	17.6069848023533	19.3534520793705	19.4432340252715	21.0625981280436
G1520	24.7705302784325	23.7873328945411	25.3554653414562	24.5609249803641	22.9530098538879	22.8995627675609	20.91945091528	22.8963704592011	23.5238686260516	25.1911865891228	20.4269455526062	17.7726449730452	20.7504249068702	20.595804525548	19.3807641310615	18.7154196699966	20.681171602286	21.0761442945921	19.4112942208921	19.0788413753173
G1521	20.0069373351189	21.5629304458852	20.0909185036066	22.0318596233022	19.9664650892566	21.2972131926377	20.0590535535108	19.6674487938453	19.8010463532283	20.6609885667885	20.1334216433964	20.3531233732322	18.9174889440306	18.8971483738254	18.304949061926	19.3432694917651	18.9609878717901	21.1493897173923	20.3763039321125	21.3602172300323
G1522	21.0710824594031	23.4822175261663	20.7263709144	21.4145855815504	20.4413259858497	20.099352419341	20.6915053497914	21.0505215828013	20.538132789304	20.1030743657454	20.325505251794	21.1248794474366	20.0554067064042	18.8520801128554	20.5618560225874	18.3287114954289	18.9106344959982	18.5183648394739	19.6205771998482	20.5808841857713
G1523	21.3664555323446	21.6439602929091	20.7102924403258	20.939370434651	21.8005624759733	23.1496376309824	21.7242480212226	22.2890691765212	22.442325484646	19.9139940327787	19.5785760354326	20.4512806275698	19.2671568922069	19.9020766759329	19.9808849475627	20.4946102602259	18.2413154752749	18.8320581505519	21.0337877389003	19.5873130678162
